"id","cat_id","lat","lon","inner_x_diameter","inner_y_diameter","outer_x_diameter","r_eff","thickness","e","angle","dispersion","abslon"
97175,"MWP1G031395-02584",-0.2584342,31.3945263,0.0138355,0.0163026,0.0232895,0.815477761449098,0.401927817730835,0.528925418772527,33.432,0.0023271,31.3945263
97179,"MWP1G032322+07803",0.7802707,32.3217013,0.0107763,0.0108947,0.0194013,0.616080424587858,0.365930800232202,0.147028000595389,0.000,0.0019845,32.3217013
97189,"MWP1G035018-01114",-0.1114172,35.0176233,0.0842230,0.0983970,0.1215709,4.59818003977168,1.5879357487377,0.517057123628259,61.622,0.0163082,35.0176233
97191,"MWP1G037390+00117",0.0117122,37.3895312,0.0151382,0.0122368,0.0230921,0.730059040616343,0.338661046232631,0.588717070188546,34.768,0.0026505,37.3895312
97195,"MWP1G037516-07637",-0.7637434,37.5159408,0.0256974,0.0320724,0.0402434,1.5024371084278,0.619649751253433,0.598355196199048,77.874,0.0066996,37.5159408
97198,"MWP1G037671-06707",-0.6706826,37.6707977,0.0144079,0.0123355,0.0241579,0.745901110447936,0.414377813279307,0.516707084713948,30.463,0.0011951,37.6707977
97207,"MWP1G041881+04940",0.4939566,41.8805345,0.0083092,0.0078947,0.0226382,0.571926690979159,0.60799984286225,0.311898173983499,26.653,0.0017524,41.8805345
97209,"MWP1G040358-07174",-0.7173513,40.3576026,0.0314507,0.0170132,0.0490461,1.34789485468866,0.766559751420187,0.841055901569881,39.289,0.0083841,40.3576026
97211,"MWP1G041146-08793",-0.8792741,41.1461954,0.0172000,0.0178125,0.0267000,0.922492621643866,0.403090849933997,0.259979874685739,19.493,0.0029827,41.1461954
97221,"MWP1G046037-08891",-0.8891469,46.0367906,0.0180875,0.0175875,0.0299500,0.976516911515681,0.503312941762381,0.233500840909048,37.793,0.0054432,46.0367906
97232,"MWP1G049468-02557",-0.2556678,49.4678421,0.0123158,0.0123158,0.0218092,0.695324342769617,0.402770850990982,0,0.000,0.0020233,49.4678421
97257,"MWP1G061608-00502",-0.0501700,61.6083501,0.0480879,0.0494942,0.0712383,2.51359185538241,0.982257471068961,0.236684468231148,18.388,0.0071639,61.6083501
97258,"MWP1G061465-02834",-0.2834079,61.4646743,0.0698092,0.0820164,0.1012401,3.82958581111152,1.33655927193046,0.524903937343069,55.579,0.0139992,61.4646743
97260,"MWP1G062464+06075",0.6075274,62.4641035,0.0237187,0.0247617,0.0357832,1.25858630699952,0.511932495697685,0.287173786013028,6.262,0.0037467,62.4641035
97264,"MWP1G296522+01035",0.1034827,296.5217895,0.0571875,0.0572862,0.1036678,3.26888313093626,1.97199252379959,0.0586761245229636,0.000,0.0056864,-63.4782105
97294,"MWP1G303899-08019",-0.8019408,303.8987961,0.0112895,0.0103421,0.0226579,0.657143301954465,0.482546083587394,0.400992550095013,10.989,0.0023150,-56.1012039
97295,"MWP1G302708-00597",-0.0596908,302.7079342,0.0106974,0.0101053,0.0206645,0.617517916102508,0.422955740996225,0.328079540648011,30.000,0.0018160,-57.2920658
97296,"MWP1G302839-07073",-0.7073092,302.8387237,0.0080921,0.0090395,0.0126908,0.450507576610629,0.195300748149289,0.445678048622666,31.979,0.0007002,-57.1612763
97300,"MWP1G304797+02130",0.2130230,304.7970609,0.0553816,0.0408553,0.0909868,2.69146740376514,1.52059976858376,0.67512286745114,9.647,0.0080849,-55.2029391
97307,"MWP1G305778-02529",-0.2529211,305.7778224,0.0075592,0.0075000,0.0110921,0.38721195864838,0.149889041149586,0.124906767124637,0.000,0.0009314,-54.2221776
97308,"MWP1G305144-02773",-0.2773148,305.1439068,0.0178522,0.0191591,0.0305909,1.02014736176611,0.540656953276835,0.363005532946185,21.140,0.0034213,-54.8560932
97310,"MWP1G305168+01626",0.1626158,305.1684763,0.0099276,0.0154145,0.0246316,0.788797516159882,0.630742530180108,0.764989335197131,35.937,0.0020472,-54.8315237
97319,"MWP1G309388-01675",-0.1675461,309.3878618,0.0093750,0.0096711,0.0233092,0.634100656151409,0.591207044981209,0.245553630677102,25.453,0.0016295,-50.6121382
97331,"MWP1G312269+06626",0.6626447,312.2690066,0.0137566,0.0088421,0.0210197,0.613867670084845,0.312689483562229,0.766073233908181,28.053,0.0016127,-47.7309934
97334,"MWP1G313579-01905",-0.1905184,313.5794513,0.0178421,0.0201316,0.0243947,0.934233542221014,0.278379703640023,0.463162605916046,2.558,0.0018239,-46.4205487
97337,"MWP1G314273+00996",0.0996356,314.2730516,0.0086371,0.0084436,0.0176008,0.518730199620916,0.380309490353553,0.210487044090416,9.613,0.0028098,-45.7269484
97351,"MWP1G316820+05477",0.5477461,316.8201133,0.0933633,0.0953320,0.1176563,4.48867650305797,1.0307093140081,0.202176934739965,28.516,0.0275154,-43.1798867
97373,"MWP1G325595+00787",0.0787479,325.5946533,0.0174211,0.0182676,0.0289296,0.970972790781121,0.488347823137245,0.300882793166078,12.675,0.0072325,-34.4053467
97374,"MWP1G325399+02753",0.2752688,325.3988401,0.0211382,0.0220263,0.0405197,1.26147695093187,0.822379120521999,0.281094755109344,70.547,0.0038381,-34.6011599
97375,"MWP1G324977-03354",-0.3353971,324.9767816,0.0084276,0.0084079,0.0132237,0.447454562473741,0.203481378739511,0.0683348441332567,0.000,0.0018216,-35.0232184
97384,"MWP1G327793-02720",-0.2719628,327.7929536,0.0141711,0.0135000,0.0245724,0.776902772175964,0.441363892394032,0.304090791241692,3.842,0.0023476,-32.2070464
97386,"MWP1G327492-04930",-0.4929547,327.4919508,0.0180844,0.0211336,0.0316172,1.08142670037392,0.57517787511825,0.517442615513713,4.926,0.0121383,-32.5080492
97397,"MWP1G332812+01716",0.1716250,332.8119539,0.0153355,0.0148224,0.0245329,0.811729336938451,0.390247719757404,0.256509595255053,0.037,0.0012270,-27.1880461
97400,"MWP1G333304-03696",-0.3695921,333.3041480,0.0110724,0.0153947,0.0227763,0.770151621611137,0.500111340322274,0.694767352386636,0.000,0.0039646,-26.6958520
97406,"MWP1G335938-02870",-0.2870347,335.9377283,0.0075000,0.0075313,0.0124167,0.410105981161843,0.208598188058113,0.0910752752790096,0.000,0.0010820,-24.0622717
97407,"MWP1G334311-00988",-0.0988290,334.3110705,0.0248088,0.0229485,0.0364485,1.23554529987582,0.494082729934096,0.379931776081546,40.790,0.0067049,-25.6889295
97408,"MWP1G337099+02057",0.2056653,337.0987056,0.0419153,0.0432460,0.0638226,2.22320828245427,0.929522954011841,0.246158748734044,14.484,0.0045161,-22.9012944
97414,"MWP1G336106-00830",-0.0829605,336.1061513,0.0123355,0.0125329,0.0202500,0.674858922037749,0.335790261505882,0.176785207184462,0.484,0.0025858,-23.8938487
97419,"MWP1G339777+00226",0.0226251,339.7766645,0.0077566,0.0075000,0.0116645,0.397996965197481,0.165813664166682,0.255085522143727,6.574,0.0012161,-20.2233355
97421,"MWP1G338920+06008",0.6007571,338.9200844,0.0688468,0.0647948,0.1057374,3.53182371223179,1.56559933864989,0.338003963204484,37.791,0.0309539,-21.0799156
97426,"MWP1G338135-01755",-0.1755166,338.1349292,0.0482872,0.0548855,0.0676442,2.56650974360085,0.822472024916106,0.475379885601865,20.117,0.0160091,-21.8650708
97439,"MWP1G340603-04538",-0.4538289,340.6033158,0.0081908,0.0124934,0.0113882,0.501887438196773,0.137954597346818,0.755099539971496,121.042,0.0007970,-19.3966842
97440,"MWP1G342945+09597",0.9596579,342.9449276,0.0705000,0.0691382,0.0889934,3.33145720528695,0.784638012573079,0.195600368614176,19.395,0.0085411,-17.0550724
97443,"MWP1G343435-02773",-0.2773355,343.4352089,0.0134211,0.0136184,0.0223421,0.738990422716942,0.37849204612586,0.169604271102298,1.537,0.0006181,-16.5647911
97444,"MWP1G343449+00071",0.0070724,343.4488660,0.0488034,0.0534861,0.0712488,2.60277140452196,0.952971963716228,0.409187881871231,33.439,0.0107912,-16.5511340
97452,"MWP1G345946-05534",-0.5533612,345.9455055,0.0183428,0.0178929,0.0318750,1.01595682616995,0.574147956691235,0.220120602832202,0.000,0.0028432,-14.0544945
97462,"MWP1G348337-08164",-0.8163684,348.3371645,0.0125329,0.0119803,0.0201513,0.662171939278758,0.323271998068559,0.293666136831527,52.505,0.0011501,-11.6628355
97470,"MWP1G354204+01580",0.1579833,354.2035562,0.0450729,0.0475729,0.0680833,2.40436668707379,0.976486156354086,0.3199066336722,45.134,0.0068839,-5.7964438
97477,"MWP1G356006-04247",-0.4247316,356.0063419,0.0179228,0.0188824,0.0305404,1.01365935849109,0.535427406364066,0.314733170936428,23.632,0.0027599,-3.9936581
97478,"MWP1G357981-01648",-0.1647632,357.9810329,0.0081118,0.0081118,0.0115066,0.409890995490264,0.144029166046325,0,0.337,0.0008190,-2.0189671
97489,"MWP1G000972+01333",0.1332847,0.9723264,0.0120208,0.0125625,0.0209375,0.684999296369339,0.378356783861529,0.290484814225054,82.883,0.0032073,0.9723264
97494,"MWP1G002270+02402",0.2401814,2.2697730,0.0776703,0.0762112,0.1129159,3.94170381484812,1.49539027079394,0.192921554044775,8.428,0.0157127,2.2697730
97495,"MWP1G002696+00354",0.0353675,2.6960776,0.0115216,0.0140173,0.0179483,0.664157245012078,0.273532202199062,0.569551388610608,17.938,0.0025334,2.6960776
97509,"MWP1G008198-00540",-0.0539670,8.1982701,0.0204509,0.0155357,0.0311652,0.963933840166502,0.457252136775155,0.650322200673624,3.261,0.0031926,8.1982701
97515,"MWP1G010164-02308",-0.2307851,10.1643457,0.0091250,0.0082613,0.0157273,0.489193826434276,0.280308534729795,0.424670575990633,48.482,0.0009280,10.1643457
97522,"MWP1G012892-02286",-0.2285691,12.8922815,0.0433815,0.0459393,0.0687294,2.37228292840405,1.07570172345911,0.3290222138734,14.776,0.0105442,12.8922815
97528,"MWP1G015000-03608",-0.3608118,15.0004296,0.0479690,0.0437615,0.0751978,2.45642368462092,1.15598348959472,0.40955127074169,58.636,0.0087305,15.0004296
97536,"MWP1G016312-01458",-0.1457803,16.3122992,0.0152727,0.0206477,0.0231136,0.913054749018949,0.335285819887712,0.67295827051579,13.103,0.0042544,16.3122992
97564,"MWP1G024735+00889",0.0889078,24.7347739,0.0241647,0.0290531,0.0410544,1.44317136895199,0.718426336237014,0.55516150867287,58.194,0.0055702,24.7347739
97565,"MWP1G024649-01131",-0.1131329,24.6491454,0.0454722,0.0442569,0.0670000,2.3155058573926,0.913403817169682,0.229647878853604,31.336,0.0093568,24.6491454
97566,"MWP1G024174+04017",0.4017136,24.1744386,0.0095625,0.0103438,0.0159375,0.540844299929646,0.270595429333989,0.381262481162632,11.778,0.0020099,24.1744386
97571,"MWP1G027228+01329",0.1328653,27.2276403,0.0133125,0.0127708,0.0242708,0.750590059719519,0.464975788626675,0.282358629491166,46.039,0.0026517,27.2276403
97582,"MWP1G031308+00533",0.0532674,31.3078476,0.0442307,0.0452300,0.0608544,2.22258572867553,0.705315941121051,0.209043901365174,29.792,0.0189902,31.3078476
97588,"MWP1G031318-01631",-0.1630938,31.3175134,0.0091340,0.0087991,0.0174509,0.528153027546961,0.352888109706058,0.268302211023275,11.539,0.0011732,31.3175134
97594,"MWP1G034724-06118",-0.6117639,34.7244705,0.0088125,0.0084375,0.0121458,0.430872257920298,0.141444050495791,0.288609786515968,8.822,0.0011114,34.7244705
97606,"MWP1G039092+05274",0.5274448,39.0922552,0.0129375,0.0124375,0.0227917,0.717486252246732,0.418123988907306,0.275319939106763,0.000,0.0017578,39.0922552
97610,"MWP1G038733-04999",-0.4999084,38.7333541,0.0118125,0.0121500,0.0221000,0.692999528189802,0.436484954740535,0.234059715921565,22.433,0.0023991,38.7333541
97615,"MWP1G041262+02250",0.2249965,41.2624028,0.0129375,0.0126250,0.0205208,0.684477538646485,0.321747261225013,0.218462203953526,3.967,0.0036753,41.2624028
97620,"MWP1G043197-07212",-0.7212160,43.1970799,0.0133333,0.0108333,0.0196667,0.632798897133413,0.269652040872943,0.582961844137705,118.872,0.0016846,43.1970799
97625,"MWP1G044293-01581",-0.1580792,44.2934823,0.0075000,0.0081042,0.0131250,0.434228997999346,0.238752566348373,0.378879374959695,36.089,0.0008454,44.2934823
97630,"MWP1G046570-01602",-0.1601962,46.5696215,0.0136250,0.0113958,0.0236875,0.712819331833067,0.427858260014037,0.548136348024456,19.061,0.0017850,46.5696215
97631,"MWP1G049565+06356",0.6356250,49.5645833,0.0121667,0.0117917,0.0203125,0.658742867146426,0.345622226841427,0.24636087619123,36.756,0.0009792,49.5645833
97632,"MWP1G049625+04534",0.4534496,49.6246542,0.0856089,0.0988911,0.1144960,4.48478845013792,1.22800172376759,0.500582871524839,42.068,0.0202691,49.6246542
97634,"MWP1G049494-03448",-0.3447542,49.4938709,0.0107875,0.0106875,0.0166375,0.566210817703464,0.248196222095133,0.13584566294093,0.000,0.0009032,49.4938709
97635,"MWP1G048524-03094",-0.3094493,48.5238569,0.0151042,0.0145208,0.0249583,0.810964267933828,0.418122746088036,0.275241974237638,17.967,0.0016261,48.5238569
97642,"MWP1G052951+02857",0.2857447,52.9513842,0.0435762,0.0447422,0.0612774,2.2174428629124,0.751045038838138,0.226807565369362,40.716,0.0068292,52.9513842
97645,"MWP1G052741+01582",0.1581944,52.7410903,0.0161042,0.0163750,0.0243542,0.846085659215773,0.350025924510804,0.181111356380703,0.000,0.0020917,52.7410903
97648,"MWP1G054213-01136",-0.1136389,54.2128194,0.0122708,0.0125000,0.0268125,0.774791249558597,0.616964228849382,0.190619492980126,8.183,0.0026652,54.2128194
97657,"MWP1G061431+01217",0.1216641,61.4309479,0.0204479,0.0251042,0.0410938,1.33383177809281,0.87834305268447,0.580133964270299,81.033,0.0022174,61.4309479
97666,"MWP1G063469-06463",-0.6463123,63.4685668,0.0123419,0.0118567,0.0212151,0.675830159885409,0.376501659211549,0.277634538938173,7.930,0.0023672,63.4685668
97670,"MWP1G296949-00052",-0.0051792,296.9485000,0.0701042,0.0693958,0.0881667,3.32036991428973,0.766334822625466,0.141801995469635,14.267,0.0054210,-63.0515000
97676,"MWP1G297796-04554",-0.4554299,297.7962410,0.0332917,0.0387917,0.0451667,1.76304272861486,0.504920412858359,0.513286880381216,33.156,0.0071370,-62.2037590
97683,"MWP1G298047+03173",0.3173403,298.0472153,0.0207500,0.0236667,0.0346667,1.20161069732167,0.59121986463291,0.480929391776196,0.000,0.0016923,-61.9527847
97705,"MWP1G304643-06781",-0.6780694,304.6427014,0.0161250,0.0156250,0.0235833,0.816544440410237,0.316455569302444,0.247091123263709,0.000,0.0020817,-55.3572986
97706,"MWP1G305571+06612",0.6611538,305.5708684,0.0325000,0.0254167,0.0461875,1.49065448463716,0.583684378304359,0.623212795145555,0.000,0.0034892,-54.4291316
97709,"MWP1G305394+06532",0.6531974,305.3941208,0.0345813,0.0354563,0.0646125,2.02492399560631,1.27416944252444,0.220788394247799,45.433,0.0058051,-54.6058792
97712,"MWP1G305580+04232",0.4232361,305.5796528,0.0303333,0.0260833,0.0431667,1.44346790985065,0.545540166189039,0.510479444936515,22.211,0.0032237,-54.4203472
97718,"MWP1G306322+03538",0.3538122,306.3221443,0.0379479,0.0366563,0.0608281,2.01017992666454,0.97081485762617,0.258677055969086,12.500,0.0053578,-53.6778557
97739,"MWP1G311935+02041",0.2040778,311.9354736,0.0080833,0.0080417,0.0186875,0.520480872160319,0.449898750401617,0.101322950920754,0.000,0.0010094,-48.0645264
97754,"MWP1G312276+02216",0.2216215,312.2762330,0.0076250,0.0076250,0.0125417,0.414891350235215,0.208597914663594,0,0.000,0.0007500,-47.7237670
97758,"MWP1G314684-01375",-0.1375108,314.6844784,0.0226164,0.0225388,0.0367500,1.22144637915306,0.599638408716008,0.0827677728382952,0.000,0.0025163,-45.3155216
97760,"MWP1G316504+02165",0.2165000,316.5042708,0.0129375,0.0122500,0.0251875,0.750434036829452,0.519821658572834,0.321646270564585,8.311,0.0011412,-43.4957292
97766,"MWP1G319873+01377",0.1377307,319.8729150,0.0265043,0.0289894,0.0410974,1.45413696724151,0.619540058138845,0.405092823043711,27.078,0.0053445,-40.1270850
97768,"MWP1G319596-06635",-0.6635236,319.5958087,0.0099792,0.0099792,0.0183750,0.574510261004971,0.356203626809161,0,0.000,0.0021779,-40.4041913
97777,"MWP1G320248+01739",0.1738976,320.2478220,0.0102084,0.0102084,0.0169271,0.557707354938053,0.285050299845484,0,0.000,0.0008153,-39.7521780
97782,"MWP1G322488-05453",-0.5452578,322.4876768,0.0095391,0.0103418,0.0161895,0.544827924429852,0.28229047891815,0.386276704161096,26.545,0.0048963,-37.5123232
97786,"MWP1G322158+01856",0.1856225,322.1575602,0.0117684,0.0115367,0.0205478,0.654637165746076,0.372488895600632,0.197456339163623,1.918,0.0025307,-37.8424398
97793,"MWP1G326067-02172",-0.2172217,326.0674608,0.0163250,0.0148375,0.0326500,0.945894842333551,0.692996803915536,0.417053185763566,1.360,0.0027849,-33.9325392
97798,"MWP1G329992+08870",0.8870494,329.9921925,0.0904597,0.0899758,0.1288186,4.56944302693953,1.62743440502613,0.103296037405314,19.987,0.0079987,-30.0078075
97801,"MWP1G329822+01284",0.1283550,329.8217028,0.0080625,0.0080625,0.0123750,0.423783184541341,0.182963879632019,0,0.000,0.0008938,-30.1782972
97808,"MWP1G331930+00603",0.0603308,331.9299571,0.0112629,0.0100604,0.0174957,0.569373097196755,0.264701095071967,0.4495929814771,3.524,0.0026491,-28.0700429
97812,"MWP1G330154-01860",-0.1860069,330.1540556,0.0128125,0.0198125,0.0196667,0.824331979147219,0.295635199820513,0.76275489007987,167.500,0.0015318,-29.8459444
97813,"MWP1G332598-08914",-0.8913958,332.5981458,0.1023542,0.0746458,0.1425625,4.52667154758727,1.72045949125733,0.684205702118009,4.478,0.0145041,-27.4018542
97814,"MWP1G333039+00272",0.0271864,333.0393527,0.0359445,0.0419410,0.0539479,1.99778819967751,0.765372650867025,0.515274254944667,2.789,0.0132277,-26.9606473
97815,"MWP1G333312+01940",0.1940179,333.3117832,0.0372155,0.0317457,0.0614483,1.90868322845055,1.03001566906834,0.521872329237335,90.776,0.0101840,-26.6882168
97819,"MWP1G333426+02276",0.2275858,333.4257504,0.0132500,0.0140833,0.0252917,0.795231023789287,0.511012328826,0.338877156485216,10.750,0.0011399,-26.5742496
97827,"MWP1G332552-01386",-0.1386000,332.5515639,0.0153958,0.0152083,0.0245833,0.821298777873888,0.389797184263091,0.155592328946884,32.333,0.0021094,-27.4484361
97840,"MWP1G334421-02167",-0.2167237,334.4213424,0.0243233,0.0261401,0.0358319,1.29173654667609,0.48848601528126,0.366298019011559,45.758,0.0048427,-25.5786576
97841,"MWP1G335014-01670",-0.1669576,335.0141038,0.0093333,0.0090833,0.0137708,0.475580922912654,0.188278887037805,0.22990028334911,0.000,0.0011858,-24.9858962
97842,"MWP1G337762+00250",0.0250253,337.7622241,0.0231854,0.0223577,0.0325862,1.1483450694395,0.398888795222429,0.264809266922095,4.055,0.0048295,-22.2377759
97847,"MWP1G336011-00388",-0.0387923,336.0113065,0.0096895,0.0096411,0.0159677,0.526666508885127,0.266361973763167,0.0998260715977183,0.000,0.0012793,-23.9886935
97849,"MWP1G338052+07589",0.7589375,338.0517813,0.1383313,0.1319125,0.1754625,6.47263658694845,1.57569209498097,0.301081681715857,65.577,0.0419913,-21.9482187
97851,"MWP1G338453+01787",0.1787151,338.4533536,0.0526602,0.0704745,0.0698046,2.95308836842527,0.733405049984931,0.664572866687828,93.086,0.0155782,-21.5466464
97858,"MWP1G339126-07952",-0.7952422,339.1256208,0.0256741,0.0180268,0.0468884,1.3002188551363,0.907134752318664,0.712039400701872,89.193,0.0060497,-20.8743792
97865,"MWP1G340625+03496",0.3495875,340.6247625,0.0140625,0.0132375,0.0233375,0.750497293827816,0.393611957171653,0.337478229750536,8.560,0.0034494,-19.3752375
97877,"MWP1G345190-07033",-0.7032622,345.1904514,0.0145833,0.0164583,0.0227708,0.813804016224407,0.34778184105284,0.463540527728256,49.472,0.0028771,-14.8095486
97882,"MWP1G346096-03638",-0.3637913,346.0962024,0.0127292,0.0127708,0.0206458,0.688693272577792,0.335873168372178,0.0806489378243109,0.000,0.0026836,-13.9037976
97883,"MWP1G347949-04663",-0.4662620,347.9493879,0.0158658,0.0235202,0.0245735,1.00290203190842,0.374375775148245,0.738219486184961,17.953,0.0045635,-12.0506121
97897,"MWP1G353035+07433",0.7433216,353.0354896,0.0382232,0.0461652,0.0717590,2.39773834504825,1.4263287898984,0.560778812150132,19.521,0.0095557,-6.9645104
97900,"MWP1G354152+03294",0.3294236,354.1515903,0.0106042,0.0105208,0.0215417,0.639349933752423,0.464040601772184,0.12517092856444,0.000,0.0020229,-5.8484097
97909,"MWP1G000566-08247",-0.8246681,0.5657931,0.0077457,0.0077974,0.0158276,0.470925071969569,0.342886907539242,0.11496463859225,5.362,0.0009752,0.5657931
97922,"MWP1G007451-02902",-0.2901636,7.4505202,0.0592941,0.0604191,0.0742941,2.83992670046782,0.636418574141104,0.19207596748912,8.194,0.0060153,7.4505202
